  Frequency            , V(Ve)/ I(C1)         
  2.937649651961e+02  ,3.093720705261e+04  
  2.944421633798e+02  ,3.093491883608e+04  
  2.951209226666e+02  ,3.093264061815e+04  
  2.958012466551e+02  ,3.093037235824e+04  
  2.964831389524e+02  ,3.092811401400e+04  
  2.971666031738e+02  ,3.092586554426e+04  
  2.978516429429e+02  ,3.092362690928e+04  
  2.985382618918e+02  ,3.092139806704e+04  
  2.992264636608e+02  ,3.091917897725e+04  
  2.999162518987e+02  ,3.091696959910e+04  
  3.006076302628e+02  ,3.091476989298e+04  
  3.013006024186e+02  ,3.091257981797e+04  
  3.019951720402e+02  ,3.091039933405e+04  
  3.026913428101e+02  ,3.090822840084e+04  
  3.033891184194e+02  ,3.090606697979e+04  
  3.040885025676e+02  ,3.090391503038e+04  
  3.047894989628e+02  ,3.090177251297e+04  
  3.054921113215e+02  ,3.089963938882e+04  
  3.061963433690e+02  ,3.089751561823e+04  
  3.069021988391e+02  ,3.089540116233e+04  
  3.076096814740e+02  ,3.089329598223e+04  
  3.083187950249e+02  ,3.089120003910e+04  
  3.090295432513e+02  ,3.088911329424e+04  
  3.097419299216e+02  ,3.088703570931e+04  
  3.104559588128e+02  ,3.088496724600e+04  
  3.111716337106e+02  ,3.088290786585e+04  
  3.118889584094e+02  ,3.088085753074e+04  
  3.126079367124e+02  ,3.087881620338e+04  
  3.133285724315e+02  ,3.087678384544e+04  
  3.140508693876e+02  ,3.087476041953e+04  
  3.147748314101e+02  ,3.087274588843e+04  
  3.155004623374e+02  ,3.087074021428e+04  
  3.162277660168e+02  ,3.086874335971e+04  
  3.169567463043e+02  ,3.086675528874e+04  
  3.176874070649e+02  ,3.086477596326e+04  
  3.184197521726e+02  ,3.086280534690e+04  
  3.191537855100e+02  ,3.086084340319e+04  
  3.198895109691e+02  ,3.085889009584e+04  
  3.206269324505e+02  ,3.085694538795e+04  
  3.213660538640e+02  ,3.085500924356e+04  
  3.221068791283e+02  ,3.085308162626e+04  
  3.228494121712e+02  ,3.085116250071e+04  
  3.235936569296e+02  ,3.084925183061e+04  
  3.243396173493e+02  ,3.084734958067e+04  
  3.250872973854e+02  ,3.084545571436e+04  
  3.258367010020e+02  ,3.084357019800e+04  
  3.265878321723e+02  ,3.084169299469e+04  
  3.273406948788e+02  ,3.083982407052e+04  
  3.280952931131e+02  ,3.083796338980e+04  
  3.288516308759e+02  ,3.083611091764e+04  
  3.296097121774e+02  ,3.083426661920e+04  
  3.303695410368e+02  ,3.083243046040e+04  
  3.311311214825e+02  ,3.083060240651e+04  
  3.318944575526e+02  ,3.082878242331e+04  
  3.326595532940e+02  ,3.082697047606e+04  
  3.334264127632e+02  ,3.082516653153e+04  
  3.341950400261e+02  ,3.082337055511e+04  
  3.349654391578e+02  ,3.082158251363e+04  
  3.357376142429e+02  ,3.081980237290e+04  
  3.365115693754e+02  ,3.081803009950e+04  
  3.372873086588e+02  ,3.081626565980e+04  
  3.380648362059e+02  ,3.081450902110e+04  
  3.388441561392e+02  ,3.081276014961e+04  
  3.396252725904e+02  ,3.081101901240e+04  
  3.404081897010e+02  ,3.080928557691e+04  
  3.411929116219e+02  ,3.080755981015e+04  
  3.419794425137e+02  ,3.080584167986e+04  
  3.427677865464e+02  ,3.080413115270e+04  
  3.435579478998e+02  ,3.080242819726e+04  
  3.443499307633e+02  ,3.080073278063e+04  
  3.451437393358e+02  ,3.079904487054e+04  
  3.459393778261e+02  ,3.079736443590e+04  
  3.467368504525e+02  ,3.079569144351e+04  
  3.475361614432e+02  ,3.079402586258e+04  
  3.483373150360e+02  ,3.079236766123e+04  
  3.491403154785e+02  ,3.079071680789e+04  
  3.499451670283e+02  ,3.078907327071e+04  
  3.507518739525e+02  ,3.078743701915e+04  
  3.515604405282e+02  ,3.078580802220e+04  
  3.523708710424e+02  ,3.078418624843e+04  
  3.531831697919e+02  ,3.078257166616e+04  
  3.539973410834e+02  ,3.078096424619e+04  
  3.548133892335e+02  ,3.077936395655e+04  
  3.556313185689e+02  ,3.077777076713e+04  
  3.564511334262e+02  ,3.077618464834e+04  
  3.572728381519e+02  ,3.077460556849e+04  
  3.580964371026e+02  ,3.077303349831e+04  
  3.589219346450e+02  ,3.077146840764e+04  
  3.597493351557e+02  ,3.076991026602e+04  
  3.605786430216e+02  ,3.076835904463e+04  
  3.614098626396e+02  ,3.076681471243e+04  
  3.622429984166e+02  ,3.076527724109e+04  
  3.630780547701e+02  ,3.076374660047e+04  
  3.639150361272e+02  ,3.076222276147e+04  
  3.647539469256e+02  ,3.076070569443e+04  
  3.655947916131e+02  ,3.075919537115e+04  
  3.664375746478e+02  ,3.075769176143e+04  
  3.672823004980e+02  ,3.075619483713e+04  
  3.681289736425e+02  ,3.075470456939e+04  
  3.689775985701e+02  ,3.075322092977e+04  
  3.698281797802e+02  ,3.075174388929e+04  
  3.706807217825e+02  ,3.075027341982e+04  
  3.715352290971e+02  ,3.074880949272e+04  
  3.723917062545e+02  ,3.074735208022e+04  
  3.732501577957e+02  ,3.074590115404e+04  
  3.741105882720e+02  ,3.074445668615e+04  
  3.749730022454e+02  ,3.074301864866e+04  
  3.758374042884e+02  ,3.074158701418e+04  
  3.767037989839e+02  ,3.074016175462e+04  
  3.775721909254e+02  ,3.073874284239e+04  
  3.784425847170e+02  ,3.073733025072e+04  
  3.793149849736e+02  ,3.073592395170e+04  
  3.801893963205e+02  ,3.073452391864e+04  
  3.810658233937e+02  ,3.073313012354e+04  
  3.819442708400e+02  ,3.073174254051e+04  
  3.828247433168e+02  ,3.073036114254e+04  
  3.837072454922e+02  ,3.072898590207e+04  
  3.845917820453e+02  ,3.072761679275e+04  
  3.854783576657e+02  ,3.072625378853e+04  
  3.863669770540e+02  ,3.072489686253e+04  
  3.872576449216e+02  ,3.072354598880e+04  
  3.881503659906e+02  ,3.072220114062e+04  
  3.890451449942e+02  ,3.072086229203e+04  
  3.899419866765e+02  ,3.071952941735e+04  
  3.908408957923e+02  ,3.071820249025e+04  
  3.917418771077e+02  ,3.071688148535e+04  
  3.926449353995e+02  ,3.071556637645e+04  
  3.935500754557e+02  ,3.071425713831e+04  
  3.944573020752e+02  ,3.071295374578e+04  
  3.953666200681e+02  ,3.071165617262e+04  
  3.962780342554e+02  ,3.071036439395e+04  
  3.971915494694e+02  ,3.070907838511e+04  
  3.981071705534e+02  ,3.070779812014e+04  
  3.990249023621e+02  ,3.070652357480e+04  
  3.999447497610e+02  ,3.070525472357e+04  
  4.008667176272e+02  ,3.070399154210e+04  
  4.017908108489e+02  ,3.070273400564e+04  
  4.027170343254e+02  ,3.070148208959e+04  
  4.036453929675e+02  ,3.070023576985e+04  
  4.045758916974e+02  ,3.069899502129e+04  
  4.055085354483e+02  ,3.069775982034e+04  
  4.064433291652e+02  ,3.069653014266e+04  
  4.073802778041e+02  ,3.069530596408e+04  
  4.083193863326e+02  ,3.069408726053e+04  
  4.092606597300e+02  ,3.069287400817e+04  
  4.102041029865e+02  ,3.069166618333e+04  
  4.111497211045e+02  ,3.069046376239e+04  
  4.120975190973e+02  ,3.068926672216e+04  
  4.130475019901e+02  ,3.068807503835e+04  
  4.139996748197e+02  ,3.068688868815e+04  
  4.149540426343e+02  ,3.068570764792e+04  
  4.159106104940e+02  ,3.068453189454e+04  
  4.168693834703e+02  ,3.068336140515e+04  
  4.178303666466e+02  ,3.068219615600e+04  
  4.187935651179e+02  ,3.068103612555e+04  
  4.197589839909e+02  ,3.067988128954e+04  
  4.207266283844e+02  ,3.067873162620e+04  
  4.216965034285e+02  ,3.067758711296e+04  
  4.226686142655e+02  ,3.067644772690e+04  
  4.236429660495e+02  ,3.067531344541e+04  
  4.246195639463e+02  ,3.067418424639e+04  
  4.255984131337e+02  ,3.067306010773e+04  
  4.265795188015e+02  ,3.067194100704e+04  
  4.275628861515e+02  ,3.067082692242e+04  
  4.285485203974e+02  ,3.066971783174e+04  
  4.295364267648e+02  ,3.066861371320e+04  
  4.305266104916e+02  ,3.066751454507e+04  
  4.315190768277e+02  ,3.066642030559e+04  
  4.325138310349e+02  ,3.066533097312e+04  
  4.335108783875e+02  ,3.066424652607e+04  
  4.345102241715e+02  ,3.066316694323e+04  
  4.355118736855e+02  ,3.066209220289e+04  
  4.365158322401e+02  ,3.066102228442e+04  
  4.375221051582e+02  ,3.065995716591e+04  
  4.385306977749e+02  ,3.065889682658e+04  
  4.395416154378e+02  ,3.065784124570e+04  
  4.405548635065e+02  ,3.065679040209e+04  
  4.415704473532e+02  ,3.065574427549e+04  
  4.425883723626e+02  ,3.065470284401e+04  
  4.436086439314e+02  ,3.065366608780e+04  
  4.446312674690e+02  ,3.065263398607e+04  
  4.456562483974e+02  ,3.065160651886e+04  
  4.466835921509e+02  ,3.065058366536e+04  
  4.477133041763e+02  ,3.064956540524e+04  
  4.487453899331e+02  ,3.064855171800e+04  
  4.497798548932e+02  ,3.064754258432e+04  
  4.508167045414e+02  ,3.064653798330e+04  
  4.518559443749e+02  ,3.064553789572e+04  
  4.528975799036e+02  ,3.064454230084e+04  
  4.539416166501e+02  ,3.064355118006e+04  
  4.549880601500e+02  ,3.064256451251e+04  
  4.560369159512e+02  ,3.064158227934e+04  
  4.570881896148e+02  ,3.064060446028e+04  
  4.581418867145e+02  ,3.063963103673e+04  
  4.591980128368e+02  ,3.063866198899e+04  
  4.602565735813e+02  ,3.063769729738e+04  
  4.613175745603e+02  ,3.063673694285e+04  
  4.623810213992e+02  ,3.063578090605e+04  
  4.634469197362e+02  ,3.063482916889e+04  
  4.645152752227e+02  ,3.063388171141e+04  
  4.655860935229e+02  ,3.063293851478e+04  
  4.666593803142e+02  ,3.063199956081e+04  
  4.677351412871e+02  ,3.063106483045e+04  
  4.688133821452e+02  ,3.063013430451e+04  
  4.698941086051e+02  ,3.062920796546e+04  
  4.709773263969e+02  ,3.062828579387e+04  
  4.720630412635e+02  ,3.062736777158e+04  
  4.731512589614e+02  ,3.062645388044e+04  
  4.742419852602e+02  ,3.062554410199e+04  
  4.753352259427e+02  ,3.062463841802e+04  
  4.764309868053e+02  ,3.062373681048e+04  
  4.775292736576e+02  ,3.062283926164e+04  
  4.786300923226e+02  ,3.062194575272e+04  
  4.797334486366e+02  ,3.062105626715e+04  
  4.808393484497e+02  ,3.062017078595e+04  
  4.819477976251e+02  ,3.061928929155e+04  
  4.830588020397e+02  ,3.061841176711e+04  
  4.841723675840e+02  ,3.061753819375e+04  
  4.852885001621e+02  ,3.061666855500e+04  
  4.864072056914e+02  ,3.061580283279e+04  
  4.875284901033e+02  ,3.061494101051e+04  
  4.886523593428e+02  ,3.061408306995e+04  
  4.897788193684e+02  ,3.061322899462e+04  
  4.909078761525e+02  ,3.061237876710e+04  
  4.920395356814e+02  ,3.061153237003e+04  
  4.931738039549e+02  ,3.061068978706e+04  
  4.943106869868e+02  ,3.060985100108e+04  
  4.954501908047e+02  ,3.060901599519e+04  
  4.965923214503e+02  ,3.060818475199e+04  
  4.977370849789e+02  ,3.060735725552e+04  
  4.988844874599e+02  ,3.060653348854e+04  
  5.000345349769e+02  ,3.060571343531e+04  
  5.011872336272e+02  ,3.060489707896e+04  
  5.023425895223e+02  ,3.060408440254e+04  
  5.035006087878e+02  ,3.060327539067e+04  
  5.046612975635e+02  ,3.060247002603e+04  
  5.058246620030e+02  ,3.060166829312e+04  
  5.069907082746e+02  ,3.060087017572e+04  
  5.081594425605e+02  ,3.060007565758e+04  
  5.093308710571e+02  ,3.059928472259e+04  
  5.105049999753e+02  ,3.059849735483e+04  
  5.116818355402e+02  ,3.059771353870e+04  
  5.128613839913e+02  ,3.059693325817e+04  
  5.140436515824e+02  ,3.059615649796e+04  
  5.152286445817e+02  ,3.059538324155e+04  
  5.164163692720e+02  ,3.059461347416e+04  
  5.176068319505e+02  ,3.059384717915e+04  
  5.188000389289e+02  ,3.059308434247e+04  
  5.199959965334e+02  ,3.059232494795e+04  
  5.211947111050e+02  ,3.059156898036e+04  
  5.223961889990e+02  ,3.059081642420e+04  
  5.236004365857e+02  ,3.059006726466e+04  
  5.248074602497e+02  ,3.058932148646e+04  
  5.260172663906e+02  ,3.058857907434e+04  
  5.272298614227e+02  ,3.058784001337e+04  
  5.284452517751e+02  ,3.058710428905e+04  
  5.296634438916e+02  ,3.058637188569e+04  
  5.308844442309e+02  ,3.058564278905e+04  
  5.321082592667e+02  ,3.058491698409e+04  
  5.333348954875e+02  ,3.058419445650e+04  
  5.345643593969e+02  ,3.058347519138e+04  
  5.357966575133e+02  ,3.058275917451e+04  
  5.370317963702e+02  ,3.058204639016e+04  
  5.382697825162e+02  ,3.058133682555e+04  
  5.395106225150e+02  ,3.058063046526e+04  
  5.407543229455e+02  ,3.057992729531e+04  
  5.420008904015e+02  ,3.057922730132e+04  
  5.432503314924e+02  ,3.057853046922e+04  
  5.445026528423e+02  ,3.057783678509e+04  
  5.457578610912e+02  ,3.057714623421e+04  
  5.470159628939e+02  ,3.057645880318e+04  
  5.482769649208e+02  ,3.057577447791e+04  
  5.495408738575e+02  ,3.057509324409e+04  
  5.508076964053e+02  ,3.057441508851e+04  
  5.520774392807e+02  ,3.057373999701e+04  
  5.533501092157e+02  ,3.057306795623e+04  
  5.546257129578e+02  ,3.057239895215e+04  
  5.559042572703e+02  ,3.057173297103e+04  
  5.571857489318e+02  ,3.057107000007e+04  
  5.584701947367e+02  ,3.057041002532e+04  
  5.597576014950e+02  ,3.056975303365e+04  
  5.610479760324e+02  ,3.056909901093e+04  
  5.623413251903e+02  ,3.056844794427e+04  
  5.636376558259e+02  ,3.056779982093e+04  
  5.649369748122e+02  ,3.056715462739e+04  
  5.662392890382e+02  ,3.056651235012e+04  
  5.675446054085e+02  ,3.056587297636e+04  
  5.688529308438e+02  ,3.056523649316e+04  
  5.701642722807e+02  ,3.056460288776e+04  
  5.714786366718e+02  ,3.056397214665e+04  
  5.727960309857e+02  ,3.056334425779e+04  
  5.741164622072e+02  ,3.056271920778e+04  
  5.754399373371e+02  ,3.056209698372e+04  
  5.767664633922e+02  ,3.056147757363e+04  
  5.780960474056e+02  ,3.056086096480e+04  
  5.794286964268e+02  ,3.056024714401e+04  
  5.807644175212e+02  ,3.055963609898e+04  
  5.821032177708e+02  ,3.055902781754e+04  
  5.834451042737e+02  ,3.055842228721e+04  
  5.847900841444e+02  ,3.055781949560e+04  
  5.861381645139e+02  ,3.055721943022e+04  
  5.874893525297e+02  ,3.055662207908e+04  
  5.888436553555e+02  ,3.055602742980e+04  
  5.902010801718e+02  ,3.055543547052e+04  
  5.915616341754e+02  ,3.055484618852e+04  
  5.929253245799e+02  ,3.055425957215e+04  
  5.942921586155e+02  ,3.055367560994e+04  
  5.956621435289e+02  ,3.055309428910e+04  
  5.970352865837e+02  ,3.055251559863e+04  
  5.984115950602e+02  ,3.055193952554e+04  
  5.997910762554e+02  ,3.055136605915e+04  
  6.011737374832e+02  ,3.055079518714e+04  
  6.025595860743e+02  ,3.055022689835e+04  
  6.039486293763e+02  ,3.054966118050e+04  
  6.053408747538e+02  ,3.054909802242e+04  
  6.067363295884e+02  ,3.054853741248e+04  
  6.081350012786e+02  ,3.054797933944e+04  
  6.095368972401e+02  ,3.054742379127e+04  
  6.109420249055e+02  ,3.054687075724e+04  
  6.123503917247e+02  ,3.054632022568e+04  
  6.137620051647e+02  ,3.054577218564e+04  
  6.151768727098e+02  ,3.054522662576e+04  
  6.165950018614e+02  ,3.054468353455e+04  
  6.180164001383e+02  ,3.054414290121e+04  
  6.194410750767e+02  ,3.054360471423e+04  
  6.208690342300e+02  ,3.054306896381e+04  
  6.223002851691e+02  ,3.054253563721e+04  
  6.237348354823e+02  ,3.054200472507e+04  
  6.251726927756e+02  ,3.054147621507e+04  
  6.266138646722e+02  ,3.054095009741e+04  
  6.280583588132e+02  ,3.054042636142e+04  
  6.295061828571e+02  ,3.053990499580e+04  
  6.309573444801e+02  ,3.053938598979e+04  
  6.324118513761e+02  ,3.053886933280e+04  
  6.338697112568e+02  ,3.053835501492e+04  
  6.353309318516e+02  ,3.053784302491e+04  
  6.367955209078e+02  ,3.053733335191e+04  
  6.382634861905e+02  ,3.053682598616e+04  
  6.397348354826e+02  ,3.053632091736e+04  
  6.412095765851e+02  ,3.053581813434e+04  
  6.426877173169e+02  ,3.053531762757e+04  
  6.441692655151e+02  ,3.053481938652e+04  
  6.456542290346e+02  ,3.053432340095e+04  
  6.471426157485e+02  ,3.053382966030e+04  
  6.486344335481e+02  ,3.053333815477e+04  
  6.501296903430e+02  ,3.053284887452e+04  
  6.516283940607e+02  ,3.053236180927e+04  
  6.531305526474e+02  ,3.053187694870e+04  
  6.546361740672e+02  ,3.053139428273e+04  
  6.561452663028e+02  ,3.053091380187e+04  
  6.576578373553e+02  ,3.053043549663e+04  
  6.591738952442e+02  ,3.052995935607e+04  
  6.606934480075e+02  ,3.052948537128e+04  
  6.622165037017e+02  ,3.052901353230e+04  
  6.637430704018e+02  ,3.052854382908e+04  
  6.652731562016e+02  ,3.052807625254e+04  
  6.668067692135e+02  ,3.052761079283e+04  
  6.683439175685e+02  ,3.052714743974e+04  
  6.698846094164e+02  ,3.052668618450e+04  
  6.714288529258e+02  ,3.052622701768e+04  
  6.729766562842e+02  ,3.052576992890e+04  
  6.745280276978e+02  ,3.052531490968e+04  
  6.760829753919e+02  ,3.052486195026e+04  
  6.776415076106e+02  ,3.052441104163e+04  
  6.792036326171e+02  ,3.052396217414e+04  
  6.807693586936e+02  ,3.052351533851e+04  
  6.823386941416e+02  ,3.052307052552e+04  
  6.839116472813e+02  ,3.052262772650e+04  
  6.854882264526e+02  ,3.052218693161e+04  
  6.870684400141e+02  ,3.052174813219e+04  
  6.886522963442e+02  ,3.052131131899e+04  
  6.902398038401e+02  ,3.052087648372e+04  
  6.918309709188e+02  ,3.052044361600e+04  
  6.934258060165e+02  ,3.052001270798e+04  
  6.950243175887e+02  ,3.051958375073e+04  
  6.966265141107e+02  ,3.051915673465e+04  
  6.982324040771e+02  ,3.051873165160e+04  
  6.998419960022e+02  ,3.051830849333e+04  
  7.014552984199e+02  ,3.051788724984e+04  
  7.030723198837e+02  ,3.051746791290e+04  
  7.046930689670e+02  ,3.051705047383e+04  
  7.063175542629e+02  ,3.051663492457e+04  
  7.079457843840e+02  ,3.051622125576e+04  
  7.095777679633e+02  ,3.051580945951e+04  
  7.112135136532e+02  ,3.051539952685e+04  
  7.128530301264e+02  ,3.051499144942e+04  
  7.144963260754e+02  ,3.051458521900e+04  
  7.161434102128e+02  ,3.051418082670e+04  
  7.177942912713e+02  ,3.051377826452e+04  
  7.194489780036e+02  ,3.051337752414e+04  
  7.211074791828e+02  ,3.051297859700e+04  
  7.227698036021e+02  ,3.051258147577e+04  
  7.244359600749e+02  ,3.051218615111e+04  
  7.261059574350e+02  ,3.051179261519e+04  
  7.277798045367e+02  ,3.051140086029e+04  
  7.294575102545e+02  ,3.051101087754e+04  
  7.311390834833e+02  ,3.051062265966e+04  
  7.328245331388e+02  ,3.051023619824e+04  
  7.345138681570e+02  ,3.050985148499e+04  
  7.362070974946e+02  ,3.050946851252e+04  
  7.379042301290e+02  ,3.050908727274e+04  
  7.396052750581e+02  ,3.050870775752e+04  
  7.413102413008e+02  ,3.050832995921e+04  
  7.430191378966e+02  ,3.050795386965e+04  
  7.447319739059e+02  ,3.050757948163e+04  
  7.464487584100e+02  ,3.050720678713e+04  
  7.481695005110e+02  ,3.050683577831e+04  
  7.498942093323e+02  ,3.050646644715e+04  
  7.516228940181e+02  ,3.050609878693e+04  
  7.533555637336e+02  ,3.050573278929e+04  
  7.550922276653e+02  ,3.050536844736e+04  
  7.568328950209e+02  ,3.050500575221e+04  
  7.585775750291e+02  ,3.050464469800e+04  
  7.603262769401e+02  ,3.050428527618e+04  
  7.620790100253e+02  ,3.050392747972e+04  
  7.638357835776e+02  ,3.050357130066e+04  
  7.655966069111e+02  ,3.050321673227e+04  
  7.673614893617e+02  ,3.050286376691e+04  
