  Frequency            , P( V(Vs4))           
  1.185768748167e+05  ,-5.428810630607e+02  
  1.188502227437e+05  ,-5.428882635742e+02  
  1.191242008027e+05  ,-5.428954793451e+02  
  1.193988104464e+05  ,-5.429027104112e+02  
  1.196740531307e+05  ,-5.429099568106e+02  
  1.199499303149e+05  ,-5.429172185812e+02  
  1.202264434617e+05  ,-5.429244957611e+02  
  1.205035940371e+05  ,-5.429317883885e+02  
  1.207813835106e+05  ,-5.429390965018e+02  
  1.210598133550e+05  ,-5.429464201392e+02  
  1.213388850465e+05  ,-5.429537593391e+02  
  1.216186000646e+05  ,-5.429611141401e+02  
  1.218989598925e+05  ,-5.429684845807e+02  
  1.221799660165e+05  ,-5.429758706997e+02  
  1.224616199265e+05  ,-5.429832725357e+02  
  1.227439231158e+05  ,-5.429906901276e+02  
  1.230268770812e+05  ,-5.429981235142e+02  
  1.233104833229e+05  ,-5.430055727347e+02  
  1.235947433444e+05  ,-5.430130378279e+02  
  1.238796586530e+05  ,-5.430205188331e+02  
  1.241652307592e+05  ,-5.430280157896e+02  
  1.244514611771e+05  ,-5.430355287365e+02  
  1.247383514243e+05  ,-5.430430577134e+02  
  1.250259030217e+05  ,-5.430506027596e+02  
  1.253141174941e+05  ,-5.430581639149e+02  
  1.256029963695e+05  ,-5.430657412186e+02  
  1.258925411794e+05  ,-5.430733347107e+02  
  1.261827534590e+05  ,-5.430809444309e+02  
  1.264736347471e+05  ,-5.430885704191e+02  
  1.267651865858e+05  ,-5.430962127152e+02  
  1.270574105208e+05  ,-5.431038713594e+02  
  1.273503081016e+05  ,-5.431115463916e+02  
  1.276438808811e+05  ,-5.431192378524e+02  
  1.279381304157e+05  ,-5.431269457817e+02  
  1.282330582656e+05  ,-5.431346702201e+02  
  1.285286659943e+05  ,-5.431424112080e+02  
  1.288249551693e+05  ,-5.431501687861e+02  
  1.291219273613e+05  ,-5.431579429948e+02  
  1.294195841450e+05  ,-5.431657338751e+02  
  1.297179270984e+05  ,-5.431735414676e+02  
  1.300169578033e+05  ,-5.431813658133e+02  
  1.303166778452e+05  ,-5.431892069531e+02  
  1.306170888131e+05  ,-5.431970649281e+02  
  1.309181922999e+05  ,-5.432049397796e+02  
  1.312199899019e+05  ,-5.432128315486e+02  
  1.315224832192e+05  ,-5.432207402765e+02  
  1.318256738556e+05  ,-5.432286660048e+02  
  1.321295634186e+05  ,-5.432366087750e+02  
  1.324341535194e+05  ,-5.432445686285e+02  
  1.327394457729e+05  ,-5.432525456072e+02  
  1.330454417978e+05  ,-5.432605397527e+02  
  1.333521432163e+05  ,-5.432685511070e+02  
  1.336595516546e+05  ,-5.432765797118e+02  
  1.339676687426e+05  ,-5.432846256094e+02  
  1.342764961137e+05  ,-5.432926888417e+02  
  1.345860354056e+05  ,-5.433007694510e+02  
  1.348962882591e+05  ,-5.433088674795e+02  
  1.352072563194e+05  ,-5.433169829696e+02  
  1.355189412351e+05  ,-5.433251159639e+02  
  1.358313446587e+05  ,-5.433332665047e+02  
  1.361444682466e+05  ,-5.433414346349e+02  
  1.364583136589e+05  ,-5.433496203971e+02  
  1.367728825595e+05  ,-5.433578238341e+02  
  1.370881766164e+05  ,-5.433660449889e+02  
  1.374041975012e+05  ,-5.433742839044e+02  
  1.377209468894e+05  ,-5.433825406237e+02  
  1.380384264603e+05  ,-5.433908151900e+02  
  1.383566378971e+05  ,-5.433991076467e+02  
  1.386755828872e+05  ,-5.434074180369e+02  
  1.389952631213e+05  ,-5.434157464044e+02  
  1.393156802945e+05  ,-5.434240927923e+02  
  1.396368361056e+05  ,-5.434324572446e+02  
  1.399587322572e+05  ,-5.434408398049e+02  
  1.402813704562e+05  ,-5.434492405170e+02  
  1.406047524130e+05  ,-5.434576594248e+02  
  1.409288798421e+05  ,-5.434660965724e+02  
  1.412537544622e+05  ,-5.434745520037e+02  
  1.415793779957e+05  ,-5.434830257631e+02  
  1.419057521689e+05  ,-5.434915178948e+02  
  1.422328787122e+05  ,-5.435000284431e+02  
  1.425607593602e+05  ,-5.435085574526e+02  
  1.428893958511e+05  ,-5.435171049677e+02  
  1.432187899273e+05  ,-5.435256710332e+02  
  1.435489433353e+05  ,-5.435342556938e+02  
  1.438798578255e+05  ,-5.435428589943e+02  
  1.442115351524e+05  ,-5.435514809796e+02  
  1.445439770746e+05  ,-5.435601216948e+02  
  1.448771853544e+05  ,-5.435687811850e+02  
  1.452111617587e+05  ,-5.435774594955e+02  
  1.455459080582e+05  ,-5.435861566715e+02  
  1.458814260275e+05  ,-5.435948727585e+02  
  1.462177174456e+05  ,-5.436036078019e+02  
  1.465547840956e+05  ,-5.436123618474e+02  
  1.468926277643e+05  ,-5.436211349405e+02  
  1.472312502432e+05  ,-5.436299271273e+02  
  1.475706533275e+05  ,-5.436387384535e+02  
  1.479108388168e+05  ,-5.436475689650e+02  
  1.482518085146e+05  ,-5.436564187081e+02  
  1.485935642287e+05  ,-5.436652877288e+02  
  1.489361077711e+05  ,-5.436741760735e+02  
  1.492794409579e+05  ,-5.436830837884e+02  
  1.496235656094e+05  ,-5.436920109202e+02  
  1.499684835502e+05  ,-5.437009575153e+02  
  1.503141966090e+05  ,-5.437099236204e+02  
  1.506607066186e+05  ,-5.437189092823e+02  
  1.510080154164e+05  ,-5.437279145478e+02  
  1.513561248436e+05  ,-5.437369394639e+02  
  1.517050367459e+05  ,-5.437459840777e+02  
  1.520547529732e+05  ,-5.437550484363e+02  
  1.524052753797e+05  ,-5.437641325870e+02  
  1.527566058238e+05  ,-5.437732365771e+02  
  1.531087461682e+05  ,-5.437823604541e+02  
  1.534616982799e+05  ,-5.437915042655e+02  
  1.538154640303e+05  ,-5.438006680590e+02  
  1.541700452949e+05  ,-5.438098518824e+02  
  1.545254439538e+05  ,-5.438190557834e+02  
  1.548816618912e+05  ,-5.438282798101e+02  
  1.552387009958e+05  ,-5.438375240106e+02  
  1.555965631605e+05  ,-5.438467884329e+02  
  1.559552502827e+05  ,-5.438560731254e+02  
  1.563147642641e+05  ,-5.438653781363e+02  
  1.566751070108e+05  ,-5.438747035143e+02  
  1.570362804333e+05  ,-5.438840493077e+02  
  1.573982864466e+05  ,-5.438934155654e+02  
  1.577611269699e+05  ,-5.439028023360e+02  
  1.581248039270e+05  ,-5.439122096685e+02  
  1.584893192461e+05  ,-5.439216376118e+02  
  1.588546748597e+05  ,-5.439310862150e+02  
  1.592208727051e+05  ,-5.439405555273e+02  
  1.595879147236e+05  ,-5.439500455979e+02  
  1.599558028614e+05  ,-5.439595564764e+02  
  1.603245390690e+05  ,-5.439690882121e+02  
  1.606941253012e+05  ,-5.439786408546e+02  
  1.610645635178e+05  ,-5.439882144536e+02  
  1.614358556826e+05  ,-5.439978090590e+02  
  1.618080037643e+05  ,-5.440074247207e+02  
  1.621810097358e+05  ,-5.440170614887e+02  
  1.625548755750e+05  ,-5.440267194130e+02  
  1.629296032639e+05  ,-5.440363985441e+02  
  1.633051947894e+05  ,-5.440460989320e+02  
  1.636816521427e+05  ,-5.440558206274e+02  
  1.640589773199e+05  ,-5.440655636808e+02  
  1.644371723214e+05  ,-5.440753281427e+02  
  1.648162391525e+05  ,-5.440851140640e+02  
  1.651961798229e+05  ,-5.440949214955e+02  
  1.655769963469e+05  ,-5.441047504882e+02  
  1.659586907437e+05  ,-5.441146010932e+02  
  1.663412650370e+05  ,-5.441244733616e+02  
  1.667247212551e+05  ,-5.441343673449e+02  
  1.671090614310e+05  ,-5.441442830942e+02  
  1.674942876026e+05  ,-5.441542206613e+02  
  1.678804018122e+05  ,-5.441641800976e+02  
  1.682674061070e+05  ,-5.441741614549e+02  
  1.686553025388e+05  ,-5.441841647851e+02  
  1.690440931643e+05  ,-5.441941901401e+02  
  1.694337800447e+05  ,-5.442042375719e+02  
  1.698243652461e+05  ,-5.442143071328e+02  
  1.702158508394e+05  ,-5.442243988749e+02  
  1.706082389003e+05  ,-5.442345128507e+02  
  1.710015315090e+05  ,-5.442446491127e+02  
  1.713957307508e+05  ,-5.442548077134e+02  
  1.717908387157e+05  ,-5.442649887056e+02  
  1.721868574986e+05  ,-5.442751921421e+02  
  1.725837891990e+05  ,-5.442854180758e+02  
  1.729816359215e+05  ,-5.442956665599e+02  
  1.733803997754e+05  ,-5.443059376474e+02  
  1.737800828749e+05  ,-5.443162313916e+02  
  1.741806873391e+05  ,-5.443265478460e+02  
  1.745822152920e+05  ,-5.443368870639e+02  
  1.749846688624e+05  ,-5.443472490990e+02  
  1.753880501841e+05  ,-5.443576340051e+02  
  1.757923613958e+05  ,-5.443680418359e+02  
  1.761976046411e+05  ,-5.443784726454e+02  
  1.766037820686e+05  ,-5.443889264877e+02  
  1.770108958317e+05  ,-5.443994034170e+02  
  1.774189480890e+05  ,-5.444099034874e+02  
  1.778279410038e+05  ,-5.444204267535e+02  
  1.782378767448e+05  ,-5.444309732697e+02  
  1.786487574852e+05  ,-5.444415430907e+02  
  1.790605854035e+05  ,-5.444521362712e+02  
  1.794733626832e+05  ,-5.444627528661e+02  
  1.798870915128e+05  ,-5.444733929303e+02  
  1.803017740859e+05  ,-5.444840565190e+02  
  1.807174126010e+05  ,-5.444947436873e+02  
  1.811340092619e+05  ,-5.445054544906e+02  
  1.815515662773e+05  ,-5.445161889843e+02  
  1.819700858609e+05  ,-5.445269472239e+02  
  1.823895702319e+05  ,-5.445377292652e+02  
  1.828100216142e+05  ,-5.445485351639e+02  
  1.832314422371e+05  ,-5.445593649759e+02  
  1.836538343348e+05  ,-5.445702187572e+02  
  1.840772001468e+05  ,-5.445810965640e+02  
  1.845015419179e+05  ,-5.445919984526e+02  
  1.849268618978e+05  ,-5.446029244792e+02  
  1.853531623414e+05  ,-5.446138747005e+02  
  1.857804455091e+05  ,-5.446248491730e+02  
  1.862087136662e+05  ,-5.446358479534e+02  
  1.866379690834e+05  ,-5.446468710986e+02  
  1.870682140365e+05  ,-5.446579186655e+02  
  1.874994508067e+05  ,-5.446689907114e+02  
  1.879316816803e+05  ,-5.446800872932e+02  
  1.883649089489e+05  ,-5.446912084684e+02  
  1.887991349096e+05  ,-5.447023542945e+02  
  1.892343618644e+05  ,-5.447135248289e+02  
  1.896705921211e+05  ,-5.447247201294e+02  
  1.901078279923e+05  ,-5.447359402538e+02  
  1.905460717963e+05  ,-5.447471852600e+02  
  1.909853258566e+05  ,-5.447584552062e+02  
  1.914255925021e+05  ,-5.447697501503e+02  
  1.918668740670e+05  ,-5.447810701507e+02  
  1.923091728910e+05  ,-5.447924152659e+02  
  1.927524913190e+05  ,-5.448037855544e+02  
  1.931968317016e+05  ,-5.448151810748e+02  
  1.936421963946e+05  ,-5.448266018859e+02  
  1.940885877592e+05  ,-5.448380480466e+02  
  1.945360081622e+05  ,-5.448495196160e+02  
  1.949844599757e+05  ,-5.448610166533e+02  
  1.954339455775e+05  ,-5.448725392176e+02  
  1.958844673505e+05  ,-5.448840873684e+02  
  1.963360276835e+05  ,-5.448956611652e+02  
  1.967886289706e+05  ,-5.449072606676e+02  
  1.972422736114e+05  ,-5.449188859354e+02  
  1.976969640111e+05  ,-5.449305370286e+02  
  1.981527025805e+05  ,-5.449422140071e+02  
  1.986094917357e+05  ,-5.449539169311e+02  
  1.990673338987e+05  ,-5.449656458608e+02  
  1.995262314968e+05  ,-5.449774008567e+02  
  1.999861869632e+05  ,-5.449891819793e+02  
  2.004472027365e+05  ,-5.450009892892e+02  
  2.009092812608e+05  ,-5.450128228472e+02  
  2.013724249862e+05  ,-5.450246827143e+02  
  2.018366363681e+05  ,-5.450365689513e+02  
  2.023019178678e+05  ,-5.450484816195e+02  
  2.027682719521e+05  ,-5.450604207803e+02  
  2.032357010936e+05  ,-5.450723864949e+02  
  2.037042077705e+05  ,-5.450843788249e+02  
  2.041737944669e+05  ,-5.450963978320e+02  
  2.046444636724e+05  ,-5.451084435781e+02  
  2.051162178825e+05  ,-5.451205161249e+02  
  2.055890595984e+05  ,-5.451326155347e+02  
  2.060629913269e+05  ,-5.451447418695e+02  
  2.065380155810e+05  ,-5.451568951915e+02  
  2.070141348790e+05  ,-5.451690755635e+02  
  2.074913517454e+05  ,-5.451812830478e+02  
  2.079696687103e+05  ,-5.451935177072e+02  
  2.084490883097e+05  ,-5.452057796044e+02  
  2.089296130853e+05  ,-5.452180688026e+02  
  2.094112455850e+05  ,-5.452303853647e+02  
  2.098939883623e+05  ,-5.452427293539e+02  
  2.103778439766e+05  ,-5.452551008338e+02  
  2.108628149933e+05  ,-5.452674998676e+02  
  2.113489039836e+05  ,-5.452799265191e+02  
  2.118361135248e+05  ,-5.452923808519e+02  
  2.123244462000e+05  ,-5.453048629301e+02  
  2.128139045982e+05  ,-5.453173728175e+02  
  2.133044913146e+05  ,-5.453299105782e+02  
  2.137962089502e+05  ,-5.453424762768e+02  
  2.142890601119e+05  ,-5.453550699775e+02  
  2.147830474130e+05  ,-5.453676917448e+02  
  2.152781734724e+05  ,-5.453803416434e+02  
  2.157744409152e+05  ,-5.453930197382e+02  
  2.162718523726e+05  ,-5.454057260941e+02  
  2.167704104819e+05  ,-5.454184607762e+02  
  2.172701178863e+05  ,-5.454312238497e+02  
  2.177709772353e+05  ,-5.454440153799e+02  
  2.182729911842e+05  ,-5.454568354323e+02  
  2.187761623949e+05  ,-5.454696840727e+02  
  2.192804935350e+05  ,-5.454825613666e+02  
  2.197859872784e+05  ,-5.454954673800e+02  
  2.202926463053e+05  ,-5.455084021789e+02  
  2.208004733018e+05  ,-5.455213658296e+02  
  2.213094709605e+05  ,-5.455343583982e+02  
  2.218196419800e+05  ,-5.455473799512e+02  
  2.223309890651e+05  ,-5.455604305552e+02  
  2.228435149270e+05  ,-5.455735102770e+02  
  2.233572222830e+05  ,-5.455866191833e+02  
  2.238721138568e+05  ,-5.455997573411e+02  
  2.243881923782e+05  ,-5.456129248176e+02  
  2.249054605835e+05  ,-5.456261216801e+02  
  2.254239212152e+05  ,-5.456393479958e+02  
  2.259435770220e+05  ,-5.456526038324e+02  
  2.264644307592e+05  ,-5.456658892577e+02  
  2.269864851883e+05  ,-5.456792043392e+02  
  2.275097430771e+05  ,-5.456925491450e+02  
  2.280342072000e+05  ,-5.457059237432e+02  
  2.285598803375e+05  ,-5.457193282022e+02  
  2.290867652767e+05  ,-5.457327625900e+02  
  2.296148648112e+05  ,-5.457462269756e+02  
  2.301441817408e+05  ,-5.457597214272e+02  
  2.306747188719e+05  ,-5.457732460137e+02  
  2.312064790175e+05  ,-5.457868008043e+02  
  2.317394649968e+05  ,-5.458003858679e+02  
  2.322736796356e+05  ,-5.458140012736e+02  
  2.328091257664e+05  ,-5.458276470910e+02  
  2.333458062280e+05  ,-5.458413233894e+02  
  2.338837238659e+05  ,-5.458550302386e+02  
  2.344228815319e+05  ,-5.458687677083e+02  
  2.349632820848e+05  ,-5.458825358684e+02  
  2.355049283895e+05  ,-5.458963347891e+02  
  2.360478233180e+05  ,-5.459101645405e+02  
  2.365919697485e+05  ,-5.459240251930e+02  
  2.371373705661e+05  ,-5.459379168170e+02  
  2.376840286624e+05  ,-5.459518394834e+02  
  2.382319469358e+05  ,-5.459657932628e+02  
  2.387811282912e+05  ,-5.459797782262e+02  
  2.393315756405e+05  ,-5.459937944446e+02  
  2.398832919019e+05  ,-5.460078419893e+02  
  2.404362800006e+05  ,-5.460219209317e+02  
  2.409905428686e+05  ,-5.460360313432e+02  
  2.415460834444e+05  ,-5.460501732955e+02  
  2.421029046735e+05  ,-5.460643468605e+02  
  2.426610095082e+05  ,-5.460785521100e+02  
  2.432204009073e+05  ,-5.460927891163e+02  
  2.437810818368e+05  ,-5.461070579515e+02  
  2.443430552693e+05  ,-5.461213586879e+02  
  2.449063241844e+05  ,-5.461356913983e+02  
  2.454708915684e+05  ,-5.461500561552e+02  
  2.460367604147e+05  ,-5.461644530314e+02  
  2.466039337234e+05  ,-5.461788821000e+02  
  2.471724145015e+05  ,-5.461933434340e+02  
  2.477422057633e+05  ,-5.462078371069e+02  
  2.483133105295e+05  ,-5.462223631919e+02  
  2.488857318282e+05  ,-5.462369217627e+02  
  2.494594726942e+05  ,-5.462515128929e+02  
  2.500345361696e+05  ,-5.462661366565e+02  
  2.506109253031e+05  ,-5.462807931274e+02  
  2.511886431509e+05  ,-5.462954823798e+02  
  2.517676927758e+05  ,-5.463102044881e+02  
  2.523480772480e+05  ,-5.463249595267e+02  
  2.529297996445e+05  ,-5.463397475703e+02  
  2.535128630497e+05  ,-5.463545686936e+02  
  2.540972705549e+05  ,-5.463694229714e+02  
  2.546830252584e+05  ,-5.463843104790e+02  
  2.552701302661e+05  ,-5.463992312914e+02  
  2.558585886905e+05  ,-5.464141854842e+02  
  2.564484036517e+05  ,-5.464291731327e+02  
  2.570395782768e+05  ,-5.464441943128e+02  
  2.576321157002e+05  ,-5.464592491002e+02  
  2.582260190634e+05  ,-5.464743375708e+02  
  2.588212915152e+05  ,-5.464894598009e+02  
  2.594179362118e+05  ,-5.465046158667e+02  
  2.600159563165e+05  ,-5.465198058446e+02  
  2.606153549998e+05  ,-5.465350298112e+02  
  2.612161354398e+05  ,-5.465502878433e+02  
  2.618183008218e+05  ,-5.465655800178e+02  
  2.624218543384e+05  ,-5.465809064118e+02  
  2.630267991895e+05  ,-5.465962671023e+02  
  2.636331385825e+05  ,-5.466116621668e+02  
  2.642408757321e+05  ,-5.466270916829e+02  
  2.648500138606e+05  ,-5.466425557280e+02  
  2.654605561975e+05  ,-5.466580543802e+02  
  2.660725059798e+05  ,-5.466735877174e+02  
  2.666858664521e+05  ,-5.466891558177e+02  
  2.673006408663e+05  ,-5.467047587593e+02  
  2.679168324818e+05  ,-5.467203966208e+02  
  2.685344445658e+05  ,-5.467360694808e+02  
  2.691534803926e+05  ,-5.467517774178e+02  
  2.697739432444e+05  ,-5.467675205111e+02  
  2.703958364108e+05  ,-5.467832988395e+02  
  2.710191631890e+05  ,-5.467991124823e+02  
  2.716439268838e+05  ,-5.468149615189e+02  
  2.722701308077e+05  ,-5.468308460289e+02  
  2.728977782807e+05  ,-5.468467660918e+02  
  2.735268726306e+05  ,-5.468627217877e+02  
  2.741574171927e+05  ,-5.468787131964e+02  
  2.747894153102e+05  ,-5.468947403982e+02  
  2.754228703337e+05  ,-5.469108034734e+02  
  2.760577856220e+05  ,-5.469269025025e+02  
  2.766941645411e+05  ,-5.469430375661e+02  
  2.773320104651e+05  ,-5.469592087451e+02  
  2.779713267758e+05  ,-5.469754161203e+02  
  2.786121168629e+05  ,-5.469916597731e+02  
  2.792543841237e+05  ,-5.470079397845e+02  
  2.798981319634e+05  ,-5.470242562361e+02  
  2.805433637951e+05  ,-5.470406092095e+02  
  2.811900830398e+05  ,-5.470569987864e+02  
  2.818382931264e+05  ,-5.470734250487e+02  
  2.824879974915e+05  ,-5.470898880787e+02  
  2.831391995799e+05  ,-5.471063879584e+02  
  2.837919028441e+05  ,-5.471229247703e+02  
  2.844461107447e+05  ,-5.471394985970e+02  
  2.851018267503e+05  ,-5.471561095212e+02  
  2.857590543374e+05  ,-5.471727576259e+02  
  2.864177969906e+05  ,-5.471894429939e+02  
  2.870780582024e+05  ,-5.472061657086e+02  
  2.877398414735e+05  ,-5.472229258533e+02  
  2.884031503126e+05  ,-5.472397235118e+02  
  2.890679882365e+05  ,-5.472565587674e+02  
  2.897343587700e+05  ,-5.472734317043e+02  
  2.904022654464e+05  ,-5.472903424063e+02  
  2.910717118066e+05  ,-5.473072909577e+02  
  2.917427014000e+05  ,-5.473242774429e+02  
  2.924152377842e+05  ,-5.473413019464e+02  
  2.930893245249e+05  ,-5.473583645527e+02  
  2.937649651961e+05  ,-5.473754653470e+02  
  2.944421633798e+05  ,-5.473926044140e+02  
  2.951209226666e+05  ,-5.474097818391e+02  
  2.958012466551e+05  ,-5.474269977074e+02  
  2.964831389523e+05  ,-5.474442521047e+02  
  2.971666031737e+05  ,-5.474615451164e+02  
  2.978516429428e+05  ,-5.474788768285e+02  
  2.985382618917e+05  ,-5.474962473270e+02  
  2.992264636607e+05  ,-5.475136566980e+02  
  2.999162518987e+05  ,-5.475311050279e+02  
  3.006076302627e+05  ,-5.475485924032e+02  
  3.013006024185e+05  ,-5.475661189105e+02  
  3.019951720401e+05  ,-5.475836846367e+02  
  3.026913428100e+05  ,-5.476012896687e+02  
  3.033891184193e+05  ,-5.476189340938e+02  
  3.040885025675e+05  ,-5.476366179993e+02  
  3.047894989627e+05  ,-5.476543414727e+02  
  3.054921113215e+05  ,-5.476721046016e+02  
  3.061963433690e+05  ,-5.476899074740e+02  
  3.069021988390e+05  ,-5.477077501777e+02  
  3.076096814740e+05  ,-5.477256328009e+02  
  3.083187950248e+05  ,-5.477435554321e+02  
  3.090295432513e+05  ,-5.477615181597e+02  
  3.097419299216e+05  ,-5.477795210724e+02  
  3.104559588127e+05  ,-5.477975642590e+02  
  3.111716337105e+05  ,-5.478156478087e+02  
